date,country,device,channel,sessions
2025-03-30,IT,desktop,Referral,10
2025-03-30,IT,desktop,Social,20
2025-03-30,IT,mobile,Paid,84
2025-03-30,IT,mobile,Organic,73
2025-03-30,IT,mobile,Email,16
2025-03-30,IT,mobile,Referral,13
2025-03-30,IT,mobile,Social,31
2025-03-30,UK,desktop,Paid,51
2025-03-30,UK,desktop,Organic,59
2025-03-30,UK,desktop,Email,20
2025-03-30,UK,desktop,Referral,17
2025-03-30,UK,desktop,Social,17
2025-03-30,UK,mobile,Paid,71
2025-03-30,UK,mobile,Organic,53
2025-03-30,UK,mobile,Email,21
2025-03-30,UK,mobile,Referral,19
2025-03-30,UK,mobile,Social,48
2025-03-31,FR,desktop,Paid,77
2025-03-31,FR,desktop,Organic,60
2025-03-31,FR,desktop,Email,28
2025-03-31,FR,desktop,Referral,18
2025-03-31,FR,desktop,Social,46
2025-03-31,FR,mobile,Paid,112
2025-03-31,FR,mobile,Organic,61
2025-03-31,FR,mobile,Email,18
2025-03-31,FR,mobile,Referral,14
2025-03-31,FR,mobile,Social,48
2025-03-31,DE,desktop,Paid,105
2025-03-31,DE,desktop,Organic,97
2025-03-31,DE,desktop,Email,23
2025-03-31,DE,desktop,Referral,21
2025-03-31,DE,desktop,Social,26
2025-03-31,DE,mobile,Paid,70
2025-03-31,DE,mobile,Organic,90
2025-03-31,DE,mobile,Email,25
2025-03-31,DE,mobile,Referral,19
2025-03-31,DE,mobile,Social,40
2025-03-31,ES,desktop,Paid,71
2025-03-31,ES,desktop,Organic,70
2025-03-31,ES,desktop,Email,22
2025-03-31,ES,desktop,Referral,15
2025-03-31,ES,desktop,Social,31
2025-03-31,ES,mobile,Paid,89
2025-03-31,ES,mobile,Organic,54
2025-03-31,ES,mobile,Email,23
2025-03-31,ES,mobile,Referral,11
2025-03-31,ES,mobile,Social,39
2025-03-31,IT,desktop,Paid,45
2025-03-31,IT,desktop,Organic,51
2025-03-31,IT,desktop,Email,12
2025-03-31,IT,desktop,Referral,14
2025-03-31,IT,desktop,Social,23
2025-03-31,IT,mobile,Paid,49
2025-03-31,IT,mobile,Organic,63
2025-03-31,IT,mobile,Email,15
2025-03-31,IT,mobile,Referral,18
2025-03-31,IT,mobile,Social,28
2025-03-31,UK,desktop,Paid,81
2025-03-31,UK,desktop,Organic,45
2025-03-31,UK,desktop,Email,15
2025-03-31,UK,desktop,Referral,13
2025-03-31,UK,desktop,Social,35
2025-03-31,UK,mobile,Paid,135
2025-03-31,UK,mobile,Organic,56
2025-03-31,UK,mobile,Email,28
2025-03-31,UK,mobile,Referral,10
2025-03-31,UK,mobile,Social,25
2025-04-01,FR,desktop,Paid,77
2025-04-01,FR,desktop,Organic,54
2025-04-01,FR,desktop,Email,16
2025-04-01,FR,desktop,Referral,21
2025-04-01,FR,desktop,Social,36
2025-04-01,FR,mobile,Paid,130
2025-04-01,FR,mobile,Organic,109
2025-04-01,FR,mobile,Email,31
2025-04-01,FR,mobile,Referral,28
2025-04-01,FR,mobile,Social,45
2025-04-01,DE,desktop,Paid,66
2025-04-01,DE,desktop,Organic,90
2025-04-01,DE,desktop,Email,18
2025-04-01,DE,desktop,Referral,14
2025-04-01,DE,desktop,Social,33
2025-04-01,DE,mobile,Paid,85
2025-04-01,DE,mobile,Organic,74
2025-04-01,DE,mobile,Email,28
2025-04-01,DE,mobile,Referral,23
2025-04-01,DE,mobile,Social,33
2025-04-01,ES,desktop,Paid,65
2025-04-01,ES,desktop,Organic,75
2025-04-01,ES,desktop,Email,20
2025-04-01,ES,desktop,Referral,24
2025-04-01,ES,desktop,Social,38
2025-04-01,ES,mobile,Paid,118
2025-04-01,ES,mobile,Organic,49
2025-04-01,ES,mobile,Email,26
2025-04-01,ES,mobile,Referral,17
2025-04-01,ES,mobile,Social,30
2025-04-01,IT,desktop,Paid,72
2025-04-01,IT,desktop,Organic,68
2025-04-01,IT,desktop,Email,19
2025-04-01,IT,desktop,Referral,11
2025-04-01,IT,desktop,Social,32
2025-04-01,IT,mobile,Paid,70
2025-04-01,IT,mobile,Organic,68
2025-04-01,IT,mobile,Email,18
2025-04-01,IT,mobile,Referral,15
2025-04-01,IT,mobile,Social,39
2025-04-01,UK,desktop,Paid,64
2025-04-01,UK,desktop,Organic,106
2025-04-01,UK,desktop,Email,13
2025-04-01,UK,desktop,Referral,14
2025-04-01,UK,desktop,Social,35
2025-04-01,UK,mobile,Paid,116
2025-04-01,UK,mobile,Organic,76
2025-04-01,UK,mobile,Email,24
2025-04-01,UK,mobile,Referral,22
2025-04-01,UK,mobile,Social,37
2025-04-02,FR,desktop,Paid,157
2025-04-02,FR,desktop,Organic,106
2025-04-02,FR,desktop,Email,33
2025-04-02,FR,desktop,Referral,17
2025-04-02,FR,desktop,Social,42
2025-04-02,FR,mobile,Paid,123
2025-04-02,FR,mobile,Organic,80
2025-04-02,FR,mobile,Email,35
2025-04-02,FR,mobile,Referral,23
2025-04-02,FR,mobile,Social,60
2025-04-02,DE,desktop,Paid,76
2025-04-02,DE,desktop,Organic,119
2025-04-02,DE,desktop,Email,19
2025-04-02,DE,desktop,Referral,21
2025-04-02,DE,desktop,Social,47
2025-04-02,DE,mobile,Paid,103
2025-04-02,DE,mobile,Organic,115
2025-04-02,DE,mobile,Email,21
2025-04-02,DE,mobile,Referral,34
2025-04-02,DE,mobile,Social,46
2025-04-02,ES,desktop,Paid,71
2025-04-02,ES,desktop,Organic,59
2025-04-02,ES,desktop,Email,24
2025-04-02,ES,desktop,Referral,14
2025-04-02,ES,desktop,Social,26
2025-04-02,ES,mobile,Paid,94
2025-04-02,ES,mobile,Organic,57
2025-04-02,ES,mobile,Email,38
2025-04-02,ES,mobile,Referral,17
2025-04-02,ES,mobile,Social,47
2025-04-02,IT,desktop,Paid,81
2025-04-02,IT,desktop,Organic,47
2025-04-02,IT,desktop,Email,18
2025-04-02,IT,desktop,Referral,18
2025-04-02,IT,desktop,Social,28
2025-04-02,IT,mobile,Paid,125
2025-04-02,IT,mobile,Organic,93
2025-04-02,IT,mobile,Email,28
2025-04-02,IT,mobile,Referral,16
2025-04-02,IT,mobile,Social,27
2025-04-02,UK,desktop,Paid,80
2025-04-02,UK,desktop,Organic,76
2025-04-02,UK,desktop,Email,26
2025-04-02,UK,desktop,Referral,10
2025-04-02,UK,desktop,Social,36
2025-04-02,UK,mobile,Paid,117
2025-04-02,UK,mobile,Organic,82
2025-04-02,UK,mobile,Email,38
2025-04-02,UK,mobile,Referral,25
2025-04-02,UK,mobile,Social,61
2025-04-03,FR,desktop,Paid,107
2025-04-03,FR,desktop,Organic,111
2025-04-03,FR,desktop,Email,41
2025-04-03,FR,desktop,Referral,31
2025-04-03,FR,desktop,Social,33
2025-04-03,FR,mobile,Paid,128
2025-04-03,FR,mobile,Organic,97
2025-04-03,FR,mobile,Email,37
2025-04-03,FR,mobile,Referral,32
2025-04-03,FR,mobile,Social,43
2025-04-03,DE,desktop,Paid,104
2025-04-03,DE,desktop,Organic,48
2025-04-03,DE,desktop,Email,35
2025-04-03,DE,desktop,Referral,18
2025-04-03,DE,desktop,Social,40
2025-04-03,DE,mobile,Paid,113
2025-04-03,DE,mobile,Organic,127
2025-04-03,DE,mobile,Email,14
2025-04-03,DE,mobile,Referral,24
2025-04-03,DE,mobile,Social,46
2025-04-03,ES,desktop,Paid,76
2025-04-03,ES,desktop,Organic,102
2025-04-03,ES,desktop,Email,16
2025-04-03,ES,desktop,Referral,20
2025-04-03,ES,desktop,Social,36
2025-04-03,ES,mobile,Paid,140
2025-04-03,ES,mobile,Organic,67
2025-04-03,ES,mobile,Email,20
2025-04-03,ES,mobile,Referral,26
2025-04-03,ES,mobile,Social,44
2025-04-03,IT,desktop,Paid,54
2025-04-03,IT,desktop,Organic,54
2025-04-03,IT,desktop,Email,21
2025-04-03,IT,desktop,Referral,19
2025-04-03,IT,desktop,Social,26
2025-04-03,IT,mobile,Paid,46
2025-04-03,IT,mobile,Organic,84
2025-04-03,IT,mobile,Email,17
2025-04-03,IT,mobile,Referral,11
2025-04-03,IT,mobile,Social,18
2025-04-03,UK,desktop,Paid,118
2025-04-03,UK,desktop,Organic,77
2025-04-03,UK,desktop,Email,22
2025-04-03,UK,desktop,Referral,27
2025-04-03,UK,desktop,Social,44
2025-04-03,UK,mobile,Paid,173
2025-04-03,UK,mobile,Organic,63
2025-04-03,UK,mobile,Email,28
2025-04-03,UK,mobile,Referral,15
2025-04-03,UK,mobile,Social,42
2025-04-04,FR,desktop,Paid,99
2025-04-04,FR,desktop,Organic,96
2025-04-04,FR,desktop,Email,26
2025-04-04,FR,desktop,Referral,24
2025-04-04,FR,desktop,Social,49
2025-04-04,FR,mobile,Paid,217
2025-04-04,FR,mobile,Organic,91
2025-04-04,FR,mobile,Email,24
2025-04-04,FR,mobile,Referral,27
2025-04-04,FR,mobile,Social,40
2025-04-04,DE,desktop,Paid,137
2025-04-04,DE,desktop,Organic,69
2025-04-04,DE,desktop,Email,20
2025-04-04,DE,desktop,Referral,16
2025-04-04,DE,desktop,Social,44
2025-04-04,DE,mobile,Paid,109
2025-04-04,DE,mobile,Organic,75
2025-04-04,DE,mobile,Email,42
2025-04-04,DE,mobile,Referral,18
2025-04-04,DE,mobile,Social,44
2025-04-04,ES,desktop,Paid,93
2025-04-04,ES,desktop,Organic,41
2025-04-04,ES,desktop,Email,21
2025-04-04,ES,desktop,Referral,12
2025-04-04,ES,desktop,Social,37
2025-04-04,ES,mobile,Paid,74
2025-04-04,ES,mobile,Organic,88
2025-04-04,ES,mobile,Email,30
2025-04-04,ES,mobile,Referral,23
2025-04-04,ES,mobile,Social,39
2025-04-04,IT,desktop,Paid,69
2025-04-04,IT,desktop,Organic,49
2025-04-04,IT,desktop,Email,26
2025-04-04,IT,desktop,Referral,12
2025-04-04,IT,desktop,Social,22
2025-04-04,IT,mobile,Paid,105
2025-04-04,IT,mobile,Organic,56
2025-04-04,IT,mobile,Email,17
2025-04-04,IT,mobile,Referral,12
2025-04-04,IT,mobile,Social,30
2025-04-04,UK,desktop,Paid,88
2025-04-04,UK,desktop,Organic,74
2025-04-04,UK,desktop,Email,27
2025-04-04,UK,desktop,Referral,20
2025-04-04,UK,desktop,Social,33
2025-04-04,UK,mobile,Paid,102
2025-04-04,UK,mobile,Organic,95
2025-04-04,UK,mobile,Email,36
2025-04-04,UK,mobile,Referral,22
2025-04-04,UK,mobile,Social,37
2025-04-05,FR,desktop,Paid,72
2025-04-05,FR,desktop,Organic,50
2025-04-05,FR,desktop,Email,26
2025-04-05,FR,desktop,Referral,21
2025-04-05,FR,desktop,Social,41
2025-04-05,FR,mobile,Paid,108
2025-04-05,FR,mobile,Organic,123
2025-04-05,FR,mobile,Email,24
2025-04-05,FR,mobile,Referral,28
2025-04-05,FR,mobile,Social,42
2025-04-05,DE,desktop,Paid,71
2025-04-05,DE,desktop,Organic,75
2025-04-05,DE,desktop,Email,22
2025-04-05,DE,desktop,Referral,18
2025-04-05,DE,desktop,Social,33
2025-04-05,DE,mobile,Paid,99
2025-04-05,DE,mobile,Organic,141
2025-04-05,DE,mobile,Email,33
2025-04-05,DE,mobile,Referral,24
2025-04-05,DE,mobile,Social,40
2025-04-05,ES,desktop,Paid,89
2025-04-05,ES,desktop,Organic,61
2025-04-05,ES,desktop,Email,17
2025-04-05,ES,desktop,Referral,12
2025-04-05,ES,desktop,Social,26
2025-04-05,ES,mobile,Paid,37
2025-04-05,ES,mobile,Organic,68
2025-04-05,ES,mobile,Email,18
2025-04-05,ES,mobile,Referral,24
2025-04-05,ES,mobile,Social,32
2025-04-05,IT,desktop,Paid,48
2025-04-05,IT,desktop,Organic,50
2025-04-05,IT,desktop,Email,12
2025-04-05,IT,desktop,Referral,14
2025-04-05,IT,desktop,Social,27
2025-04-05,IT,mobile,Paid,99
2025-04-05,IT,mobile,Organic,49
2025-04-05,IT,mobile,Email,19
2025-04-05,IT,mobile,Referral,11
2025-04-05,IT,mobile,Social,36
2025-04-05,UK,desktop,Paid,90
2025-04-05,UK,desktop,Organic,69
2025-04-05,UK,desktop,Email,19
2025-04-05,UK,desktop,Referral,17
2025-04-05,UK,desktop,Social,45
2025-04-05,UK,mobile,Paid,88
2025-04-05,UK,mobile,Organic,76
2025-04-05,UK,mobile,Email,17
2025-04-05,UK,mobile,Referral,15
2025-04-05,UK,mobile,Social,37
2025-04-06,FR,desktop,Paid,112
2025-04-06,FR,desktop,Organic,62
2025-04-06,FR,desktop,Email,19
2025-04-06,FR,desktop,Referral,15
2025-04-06,FR,desktop,Social,28
2025-04-06,FR,mobile,Paid,109
2025-04-06,FR,mobile,Organic,54
2025-04-06,FR,mobile,Email,34
2025-04-06,FR,mobile,Referral,17
2025-04-06,FR,mobile,Social,47
2025-04-06,DE,desktop,Paid,55
2025-04-06,DE,desktop,Organic,70
2025-04-06,DE,desktop,Email,22
2025-04-06,DE,desktop,Referral,16
2025-04-06,DE,desktop,Social,23
2025-04-06,DE,mobile,Paid,97
2025-04-06,DE,mobile,Organic,53
2025-04-06,DE,mobile,Email,21
2025-04-06,DE,mobile,Referral,23
2025-04-06,DE,mobile,Social,43
2025-04-06,ES,desktop,Paid,63
2025-04-06,ES,desktop,Organic,38
2025-04-06,ES,desktop,Email,18
2025-04-06,ES,desktop,Referral,12
2025-04-06,ES,desktop,Social,13
2025-04-06,ES,mobile,Paid,93
2025-04-06,ES,mobile,Organic,59
2025-04-06,ES,mobile,Email,25
2025-04-06,ES,mobile,Referral,11
2025-04-06,ES,mobile,Social,13
2025-04-06,IT,desktop,Paid,63
2025-04-06,IT,desktop,Organic,49
2025-04-06,IT,desktop,Email,9
2025-04-06,IT,desktop,Referral,9
2025-04-06,IT,desktop,Social,46
2025-04-06,IT,mobile,Paid,66
2025-04-06,IT,mobile,Organic,66
2025-04-06,IT,mobile,Email,14
2025-04-06,IT,mobile,Referral,8
2025-04-06,IT,mobile,Social,26
2025-04-06,UK,desktop,Paid,67
2025-04-06,UK,desktop,Organic,50
2025-04-06,UK,desktop,Email,17
2025-04-06,UK,desktop,Referral,15
2025-04-06,UK,desktop,Social,27
2025-04-06,UK,mobile,Paid,63
2025-04-06,UK,mobile,Organic,76
2025-04-06,UK,mobile,Email,13
2025-04-06,UK,mobile,Referral,10
2025-04-06,UK,mobile,Social,40
2025-04-07,FR,desktop,Paid,99
2025-04-07,FR,desktop,Organic,67
2025-04-07,FR,desktop,Email,15
2025-04-07,FR,desktop,Referral,14
2025-04-07,FR,desktop,Social,32
2025-04-07,FR,mobile,Paid,70
2025-04-07,FR,mobile,Organic,68
2025-04-07,FR,mobile,Email,30
2025-04-07,FR,mobile,Referral,30
2025-04-07,FR,mobile,Social,36
2025-04-07,DE,desktop,Paid,95
2025-04-07,DE,desktop,Organic,38
2025-04-07,DE,desktop,Email,22
2025-04-07,DE,desktop,Referral,12
2025-04-07,DE,desktop,Social,33
2025-04-07,DE,mobile,Paid,89
2025-04-07,DE,mobile,Organic,102
2025-04-07,DE,mobile,Email,18
2025-04-07,DE,mobile,Referral,22
2025-04-07,DE,mobile,Social,34
2025-04-07,ES,desktop,Paid,63
2025-04-07,ES,desktop,Organic,49
2025-04-07,ES,desktop,Email,13
2025-04-07,ES,desktop,Referral,13
2025-04-07,ES,desktop,Social,25
2025-04-07,ES,mobile,Paid,84
2025-04-07,ES,mobile,Organic,62
2025-04-07,ES,mobile,Email,23
2025-04-07,ES,mobile,Referral,19
2025-04-07,ES,mobile,Social,23
2025-04-07,IT,desktop,Paid,76
2025-04-07,IT,desktop,Organic,35
2025-04-07,IT,desktop,Email,17
2025-04-07,IT,desktop,Referral,14
2025-04-07,IT,desktop,Social,14
2025-04-07,IT,mobile,Paid,75
2025-04-07,IT,mobile,Organic,51
2025-04-07,IT,mobile,Email,14
2025-04-07,IT,mobile,Referral,20
2025-04-07,IT,mobile,Social,24
2025-04-07,UK,desktop,Paid,61
2025-04-07,UK,desktop,Organic,59
2025-04-07,UK,desktop,Email,21
2025-04-07,UK,desktop,Referral,14
2025-04-07,UK,desktop,Social,38
2025-04-07,UK,mobile,Paid,102
2025-04-07,UK,mobile,Organic,40
2025-04-07,UK,mobile,Email,19
2025-04-07,UK,mobile,Referral,15
2025-04-07,UK,mobile,Social,39
2025-04-08,FR,desktop,Paid,51
2025-04-08,FR,desktop,Organic,146
2025-04-08,FR,desktop,Email,27
2025-04-08,FR,desktop,Referral,20
2025-04-08,FR,desktop,Social,52
2025-04-08,FR,mobile,Paid,215
2025-04-08,FR,mobile,Organic,115
2025-04-08,FR,mobile,Email,37
2025-04-08,FR,mobile,Referral,24
2025-04-08,FR,mobile,Social,44
2025-04-08,DE,desktop,Paid,79
2025-04-08,DE,desktop,Organic,56
2025-04-08,DE,desktop,Email,18
2025-04-08,DE,desktop,Referral,12
2025-04-08,DE,desktop,Social,34
2025-04-08,DE,mobile,Paid,70
2025-04-08,DE,mobile,Organic,87
2025-04-08,DE,mobile,Email,26
2025-04-08,DE,mobile,Referral,22
2025-04-08,DE,mobile,Social,36
2025-04-08,ES,desktop,Paid,161
2025-04-08,ES,desktop,Organic,81
2025-04-08,ES,desktop,Email,13
2025-04-08,ES,desktop,Referral,15
2025-04-08,ES,desktop,Social,24
2025-04-08,ES,mobile,Paid,69
2025-04-08,ES,mobile,Organic,49
2025-04-08,ES,mobile,Email,24
2025-04-08,ES,mobile,Referral,15
2025-04-08,ES,mobile,Social,44
2025-04-08,IT,desktop,Paid,89
2025-04-08,IT,desktop,Organic,76
2025-04-08,IT,desktop,Email,13
2025-04-08,IT,desktop,Referral,15
2025-04-08,IT,desktop,Social,31
2025-04-08,IT,mobile,Paid,74
2025-04-08,IT,mobile,Organic,53
2025-04-08,IT,mobile,Email,30
2025-04-08,IT,mobile,Referral,17
2025-04-08,IT,mobile,Social,38
2025-04-08,UK,desktop,Paid,69
2025-04-08,UK,desktop,Organic,48
2025-04-08,UK,desktop,Email,17
2025-04-08,UK,desktop,Referral,16
2025-04-08,UK,desktop,Social,25
2025-04-08,UK,mobile,Paid,101
2025-04-08,UK,mobile,Organic,51
2025-04-08,UK,mobile,Email,18
2025-04-08,UK,mobile,Referral,24
2025-04-08,UK,mobile,Social,46
2025-04-09,FR,desktop,Paid,101
2025-04-09,FR,desktop,Organic,67
2025-04-09,FR,desktop,Email,21
2025-04-09,FR,desktop,Referral,20
2025-04-09,FR,desktop,Social,50
2025-04-09,FR,mobile,Paid,168
2025-04-09,FR,mobile,Organic,91
2025-04-09,FR,mobile,Email,24
2025-04-09,FR,mobile,Referral,28
2025-04-09,FR,mobile,Social,42
2025-04-09,DE,desktop,Paid,88
2025-04-09,DE,desktop,Organic,108
2025-04-09,DE,desktop,Email,30
2025-04-09,DE,desktop,Referral,20
2025-04-09,DE,desktop,Social,28
2025-04-09,DE,mobile,Paid,126
2025-04-09,DE,mobile,Organic,122
2025-04-09,DE,mobile,Email,26
2025-04-09,DE,mobile,Referral,33
2025-04-09,DE,mobile,Social,64
2025-04-09,ES,desktop,Paid,126
2025-04-09,ES,desktop,Organic,70
2025-04-09,ES,desktop,Email,23
2025-04-09,ES,desktop,Referral,23
2025-04-09,ES,desktop,Social,36
2025-04-09,ES,mobile,Paid,88
2025-04-09,ES,mobile,Organic,69
2025-04-09,ES,mobile,Email,26
2025-04-09,ES,mobile,Referral,14
2025-04-09,ES,mobile,Social,37
2025-04-09,IT,desktop,Paid,102
2025-04-09,IT,desktop,Organic,35
2025-04-09,IT,desktop,Email,28
2025-04-09,IT,desktop,Referral,20
2025-04-09,IT,desktop,Social,27
2025-04-09,IT,mobile,Paid,107
2025-04-09,IT,mobile,Organic,72
2025-04-09,IT,mobile,Email,31
2025-04-09,IT,mobile,Referral,23
2025-04-09,IT,mobile,Social,25
2025-04-09,UK,desktop,Paid,109
2025-04-09,UK,desktop,Organic,70
2025-04-09,UK,desktop,Email,23
2025-04-09,UK,desktop,Referral,15
2025-04-09,UK,desktop,Social,57
2025-04-09,UK,mobile,Paid,147
2025-04-09,UK,mobile,Organic,73
2025-04-09,UK,mobile,Email,19
2025-04-09,UK,mobile,Referral,20
2025-04-09,UK,mobile,Social,49
2025-04-10,FR,desktop,Paid,121
2025-04-10,FR,desktop,Organic,121
2025-04-10,FR,desktop,Email,34
2025-04-10,FR,desktop,Referral,29
2025-04-10,FR,desktop,Social,48
2025-04-10,FR,mobile,Paid,97
2025-04-10,FR,mobile,Organic,101
2025-04-10,FR,mobile,Email,43
2025-04-10,FR,mobile,Referral,27
2025-04-10,FR,mobile,Social,60
2025-04-10,DE,desktop,Paid,95
2025-04-10,DE,desktop,Organic,61
2025-04-10,DE,desktop,Email,24
2025-04-10,DE,desktop,Referral,22
2025-04-10,DE,desktop,Social,34
2025-04-10,DE,mobile,Paid,116
2025-04-10,DE,mobile,Organic,76
2025-04-10,DE,mobile,Email,39
2025-04-10,DE,mobile,Referral,22
2025-04-10,DE,mobile,Social,69
2025-04-10,ES,desktop,Paid,125
2025-04-10,ES,desktop,Organic,65
2025-04-10,ES,desktop,Email,16
2025-04-10,ES,desktop,Referral,10
2025-04-10,ES,desktop,Social,23
2025-04-10,ES,mobile,Paid,73
2025-04-10,ES,mobile,Organic,113
2025-04-10,ES,mobile,Email,25
2025-04-10,ES,mobile,Referral,22
2025-04-10,ES,mobile,Social,23
2025-04-10,IT,desktop,Paid,59
2025-04-10,IT,desktop,Organic,77
2025-04-10,IT,desktop,Email,21
2025-04-10,IT,desktop,Referral,15
2025-04-10,IT,desktop,Social,35
2025-04-10,IT,mobile,Paid,144
2025-04-10,IT,mobile,Organic,70
2025-04-10,IT,mobile,Email,23
2025-04-10,IT,mobile,Referral,20
2025-04-10,IT,mobile,Social,68
2025-04-10,UK,desktop,Paid,57
2025-04-10,UK,desktop,Organic,89
2025-04-10,UK,desktop,Email,23
2025-04-10,UK,desktop,Referral,22
2025-04-10,UK,desktop,Social,32
2025-04-10,UK,mobile,Paid,115
2025-04-10,UK,mobile,Organic,108
2025-04-10,UK,mobile,Email,62
2025-04-10,UK,mobile,Referral,28
2025-04-10,UK,mobile,Social,36
2025-04-11,FR,desktop,Paid,95
2025-04-11,FR,desktop,Organic,73
2025-04-11,FR,desktop,Email,16
2025-04-11,FR,desktop,Referral,19
2025-04-11,FR,desktop,Social,49
2025-04-11,FR,mobile,Paid,92
2025-04-11,FR,mobile,Organic,129
2025-04-11,FR,mobile,Email,35
2025-04-11,FR,mobile,Referral,21
2025-04-11,FR,mobile,Social,47
2025-04-11,DE,desktop,Paid,142
2025-04-11,DE,desktop,Organic,89
2025-04-11,DE,desktop,Email,23
2025-04-11,DE,desktop,Referral,18
2025-04-11,DE,desktop,Social,37
2025-04-11,DE,mobile,Paid,101
2025-04-11,DE,mobile,Organic,52
2025-04-11,DE,mobile,Email,46
2025-04-11,DE,mobile,Referral,23
2025-04-11,DE,mobile,Social,49
2025-04-11,ES,desktop,Paid,78
2025-04-11,ES,desktop,Organic,51
2025-04-11,ES,desktop,Email,18
2025-04-11,ES,desktop,Referral,10
2025-04-11,ES,desktop,Social,54
2025-04-11,ES,mobile,Paid,70
2025-04-11,ES,mobile,Organic,57
2025-04-11,ES,mobile,Email,20
2025-04-11,ES,mobile,Referral,26
2025-04-11,ES,mobile,Social,37
2025-04-11,IT,desktop,Paid,54
2025-04-11,IT,desktop,Organic,79
2025-04-11,IT,desktop,Email,21
2025-04-11,IT,desktop,Referral,17
2025-04-11,IT,desktop,Social,34
2025-04-11,IT,mobile,Paid,162
2025-04-11,IT,mobile,Organic,120
2025-04-11,IT,mobile,Email,18
2025-04-11,IT,mobile,Referral,26
2025-04-11,IT,mobile,Social,38
2025-04-11,UK,desktop,Paid,102
2025-04-11,UK,desktop,Organic,46
2025-04-11,UK,desktop,Email,21
2025-04-11,UK,desktop,Referral,14
2025-04-11,UK,desktop,Social,43
2025-04-11,UK,mobile,Paid,141
2025-04-11,UK,mobile,Organic,50
2025-04-11,UK,mobile,Email,26
2025-04-11,UK,mobile,Referral,28
2025-04-11,UK,mobile,Social,40
2025-04-12,FR,desktop,Paid,112
2025-04-12,FR,desktop,Organic,79
2025-04-12,FR,desktop,Email,24
2025-04-12,FR,desktop,Referral,17
2025-04-12,FR,desktop,Social,26
2025-04-12,FR,mobile,Paid,84
2025-04-12,FR,mobile,Organic,104
2025-04-12,FR,mobile,Email,27
2025-04-12,FR,mobile,Referral,21
2025-04-12,FR,mobile,Social,39
2025-04-12,DE,desktop,Paid,77
2025-04-12,DE,desktop,Organic,85
2025-04-12,DE,desktop,Email,18
2025-04-12,DE,desktop,Referral,12
2025-04-12,DE,desktop,Social,39
2025-04-12,DE,mobile,Paid,95
2025-04-12,DE,mobile,Organic,79
2025-04-12,DE,mobile,Email,36
2025-04-12,DE,mobile,Referral,20
2025-04-12,DE,mobile,Social,42
2025-04-12,ES,desktop,Paid,52
2025-04-12,ES,desktop,Organic,51
2025-04-12,ES,desktop,Email,19
2025-04-12,ES,desktop,Referral,9
2025-04-12,ES,desktop,Social,28
2025-04-12,ES,mobile,Paid,86
2025-04-12,ES,mobile,Organic,66
2025-04-12,ES,mobile,Email,26
2025-04-12,ES,mobile,Referral,18
2025-04-12,ES,mobile,Social,47
2025-04-12,IT,desktop,Paid,51
2025-04-12,IT,desktop,Organic,52
2025-04-12,IT,desktop,Email,16
2025-04-12,IT,desktop,Referral,10
2025-04-12,IT,desktop,Social,32
2025-04-12,IT,mobile,Paid,140
2025-04-12,IT,mobile,Organic,60
2025-04-12,IT,mobile,Email,21
2025-04-12,IT,mobile,Referral,16
2025-04-12,IT,mobile,Social,25
2025-04-12,UK,desktop,Paid,50
2025-04-12,UK,desktop,Organic,51
2025-04-12,UK,desktop,Email,13
2025-04-12,UK,desktop,Referral,24
2025-04-12,UK,desktop,Social,30
2025-04-12,UK,mobile,Paid,87
2025-04-12,UK,mobile,Organic,92
2025-04-12,UK,mobile,Email,17
2025-04-12,UK,mobile,Referral,15
2025-04-12,UK,mobile,Social,37
2025-04-13,FR,desktop,Paid,110
2025-04-13,FR,desktop,Organic,75
2025-04-13,FR,desktop,Email,22
2025-04-13,FR,desktop,Referral,17
2025-04-13,FR,desktop,Social,36
2025-04-13,FR,mobile,Paid,107
2025-04-13,FR,mobile,Organic,61
2025-04-13,FR,mobile,Email,25
2025-04-13,FR,mobile,Referral,15
2025-04-13,FR,mobile,Social,40
2025-04-13,DE,desktop,Paid,68
2025-04-13,DE,desktop,Organic,112
2025-04-13,DE,desktop,Email,18
2025-04-13,DE,desktop,Referral,10
2025-04-13,DE,desktop,Social,28
2025-04-13,DE,mobile,Paid,105
2025-04-13,DE,mobile,Organic,109
2025-04-13,DE,mobile,Email,19
2025-04-13,DE,mobile,Referral,12
2025-04-13,DE,mobile,Social,44
2025-04-13,ES,desktop,Paid,45
2025-04-13,ES,desktop,Organic,44
2025-04-13,ES,desktop,Email,14
2025-04-13,ES,desktop,Referral,12
2025-04-13,ES,desktop,Social,29
2025-04-13,ES,mobile,Paid,64
2025-04-13,ES,mobile,Organic,55
2025-04-13,ES,mobile,Email,18
2025-04-13,ES,mobile,Referral,15
2025-04-13,ES,mobile,Social,30
2025-04-13,IT,desktop,Paid,66
2025-04-13,IT,desktop,Organic,57
2025-04-13,IT,desktop,Email,16
2025-04-13,IT,desktop,Referral,13
2025-04-13,IT,desktop,Social,15
2025-04-13,IT,mobile,Paid,72
2025-04-13,IT,mobile,Organic,62
2025-04-13,IT,mobile,Email,21
2025-04-13,IT,mobile,Referral,12
2025-04-13,IT,mobile,Social,23
2025-04-13,UK,desktop,Paid,62
2025-04-13,UK,desktop,Organic,64
2025-04-13,UK,desktop,Email,22
2025-04-13,UK,desktop,Referral,13
2025-04-13,UK,desktop,Social,35
2025-04-13,UK,mobile,Paid,89
